*******************************************************************************
Ephemeris / WWW_USER Tue Feb 19 21:48:36 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Earth (399)                     {source: Voyager_2}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Feb-20 19:15:00.0000 UT      
Stop  time      : A.D. 2019-Feb-21 07:15:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: Voyager_2}
Rel. light bend : Sun, EARTH                      {source: Voyager_2}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190218.p190512                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-FEB-18. PREDICTS-> 2019-MAY-11
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
 2019-Feb-20 22:05 *   20 06 53.18 -57 34 56.8 1.097882  -0.31460 120.545502518402  -0.5208124  52.7281 /L   0.3732
 2019-Feb-20 22:06 *   20 06 53.18 -57 34 56.8 1.097939  -0.31462 120.545502309455  -0.5211778  52.7285 /L   0.3732
 2019-Feb-20 22:07 *   20 06 53.19 -57 34 56.8 1.097996  -0.31464 120.545502100360  -0.5215468  52.7290 /L   0.3732
 2019-Feb-20 22:08 *   20 06 53.19 -57 34 56.8 1.098053  -0.31465 120.545501891116  -0.5219195  52.7295 /L   0.3732
 2019-Feb-20 22:09 *   20 06 53.19 -57 34 56.8 1.098110  -0.31467 120.545501681722  -0.5222959  52.7299 /L   0.3733
 2019-Feb-20 22:10 *   20 06 53.19 -57 34 56.8 1.098167  -0.31469 120.545501472177  -0.5226759  52.7304 /L   0.3733
 2019-Feb-20 22:11 *   20 06 53.19 -57 34 56.8 1.098223  -0.31471 120.545501262478  -0.5230597  52.7309 /L   0.3733
 2019-Feb-20 22:12 *   20 06 53.20 -57 34 56.9 1.098280  -0.31473 120.545501052625  -0.5234471  52.7313 /L   0.3733
 2019-Feb-20 22:13 *   20 06 53.20 -57 34 56.9 1.098337  -0.31475 120.545500842615  -0.5238382  52.7318 /L   0.3733
 2019-Feb-20 22:14 *   20 06 53.20 -57 34 56.9 1.098393  -0.31477 120.545500632448  -0.5242329  52.7322 /L   0.3733
 2019-Feb-20 22:15 *   20 06 53.20 -57 34 56.9 1.098450  -0.31479 120.545500422122  -0.5246314  52.7327 /L   0.3733
 2019-Feb-20 22:16 *   20 06 53.21 -57 34 56.9 1.098507  -0.31481 120.545500211636  -0.5250334  52.7332 /L   0.3733
 2019-Feb-20 22:17 *   20 06 53.21 -57 34 56.9 1.098563  -0.31484 120.545500000987  -0.5254392  52.7336 /L   0.3733
 2019-Feb-20 22:18 *   20 06 53.21 -57 34 56.9 1.098619  -0.31486 120.545499790175  -0.5258486  52.7341 /L   0.3733
 2019-Feb-20 22:19 *   20 06 53.21 -57 34 56.9 1.098676  -0.31488 120.545499579198  -0.5262616  52.7346 /L   0.3733
 2019-Feb-20 22:20 *   20 06 53.21 -57 34 56.9 1.098732  -0.31490 120.545499368055  -0.5266783  52.7350 /L   0.3733
 2019-Feb-20 22:21 *   20 06 53.22 -57 34 56.9 1.098788  -0.31492 120.545499156743  -0.5270986  52.7355 /L   0.3733
 2019-Feb-20 22:22 *   20 06 53.22 -57 34 56.9 1.098844  -0.31494 120.545498945263  -0.5275226  52.7360 /L   0.3733
 2019-Feb-20 22:23 *   20 06 53.22 -57 34 56.9 1.098900  -0.31497 120.545498733612  -0.5279502  52.7364 /L   0.3733
 2019-Feb-20 22:24 *   20 06 53.22 -57 34 56.9 1.098956  -0.31499 120.545498521788  -0.5283814  52.7369 /L   0.3733
 2019-Feb-20 22:25 *   20 06 53.23 -57 34 56.9 1.099012  -0.31501 120.545498309791  -0.5288163  52.7374 /L   0.3733
 2019-Feb-20 22:26 *   20 06 53.23 -57 34 56.9 1.099068  -0.31504 120.545498097619  -0.5292548  52.7378 /L   0.3733
 2019-Feb-20 22:27 *   20 06 53.23 -57 34 56.9 1.099124  -0.31506 120.545497885270  -0.5296969  52.7383 /L   0.3733
 2019-Feb-20 22:28 *   20 06 53.23 -57 34 56.9 1.099179  -0.31508 120.545497672743  -0.5301426  52.7388 /L   0.3733
 2019-Feb-20 22:29 *   20 06 53.24 -57 34 56.9 1.099235  -0.31511 120.545497460036  -0.5305919  52.7392 /L   0.3733
 2019-Feb-20 22:30 *   20 06 53.24 -57 34 56.9 1.099291  -0.31513 120.545497247149  -0.5310448  52.7397 /L   0.3733
 2019-Feb-20 22:31 *   20 06 53.24 -57 34 57.0 1.099346  -0.31516 120.545497034080  -0.5315013  52.7401 /L   0.3733
 2019-Feb-20 22:32 *   20 06 53.24 -57 34 57.0 1.099401  -0.31518 120.545496820826  -0.5319615  52.7406 /L   0.3733
 2019-Feb-20 22:33 *   20 06 53.24 -57 34 57.0 1.099457  -0.31521 120.545496607387  -0.5324252  52.7411 /L   0.3733
 2019-Feb-20 22:34 *   20 06 53.25 -57 34 57.0 1.099512  -0.31523 120.545496393762  -0.5328925  52.7415 /L   0.3733
 2019-Feb-20 22:35 *   20 06 53.25 -57 34 57.0 1.099567  -0.31526 120.545496179948  -0.5333634  52.7420 /L   0.3733
 2019-Feb-20 22:36 *   20 06 53.25 -57 34 57.0 1.099622  -0.31528 120.545495965945  -0.5338378  52.7425 /L   0.3733
 2019-Feb-20 22:37 *   20 06 53.25 -57 34 57.0 1.099677  -0.31531 120.545495751751  -0.5343158  52.7429 /L   0.3733
 2019-Feb-20 22:38 *   20 06 53.26 -57 34 57.0 1.099732  -0.31533 120.545495537364  -0.5347974  52.7434 /L   0.3733
 2019-Feb-20 22:39 *   20 06 53.26 -57 34 57.0 1.099787  -0.31536 120.545495322784  -0.5352826  52.7439 /L   0.3733
 2019-Feb-20 22:40 *   20 06 53.26 -57 34 57.0 1.099841  -0.31539 120.545495108008  -0.5357713  52.7443 /L   0.3733
 2019-Feb-20 22:41 *   20 06 53.26 -57 34 57.0 1.099896  -0.31541 120.545494893036  -0.5362635  52.7448 /L   0.3733
 2019-Feb-20 22:42 *   20 06 53.27 -57 34 57.0 1.099950  -0.31544 120.545494677865  -0.5367594  52.7453 /L   0.3733
 2019-Feb-20 22:43 *   20 06 53.27 -57 34 57.0 1.100005  -0.31547 120.545494462495  -0.5372587  52.7457 /L   0.3733
 2019-Feb-20 22:44 *   20 06 53.27 -57 34 57.0 1.100059  -0.31549 120.545494246924  -0.5377616  52.7462 /L   0.3733
 2019-Feb-20 22:45 *   20 06 53.27 -57 34 57.0 1.100113  -0.31552 120.545494031151  -0.5382680  52.7467 /L   0.3733
 2019-Feb-20 22:46 *   20 06 53.27 -57 34 57.0 1.100167  -0.31555 120.545493815173  -0.5387779  52.7471 /L   0.3733
 2019-Feb-20 22:47 *   20 06 53.28 -57 34 57.0 1.100221  -0.31558 120.545493598991  -0.5392914  52.7476 /L   0.3733
 2019-Feb-20 22:48 *   20 06 53.28 -57 34 57.0 1.100275  -0.31561 120.545493382602  -0.5398083  52.7481 /L   0.3733
 2019-Feb-20 22:49 *   20 06 53.28 -57 34 57.1 1.100329  -0.31563 120.545493166005  -0.5403288  52.7485 /L   0.3733
 2019-Feb-20 22:50 *   20 06 53.28 -57 34 57.1 1.100383  -0.31566 120.545492949198  -0.5408528  52.7490 /L   0.3733
 2019-Feb-20 22:51 *   20 06 53.29 -57 34 57.1 1.100436  -0.31569 120.545492732181  -0.5413803  52.7495 /L   0.3733
 2019-Feb-20 22:52 *   20 06 53.29 -57 34 57.1 1.100490  -0.31572 120.545492514951  -0.5419112  52.7499 /L   0.3733
 2019-Feb-20 22:53 *   20 06 53.29 -57 34 57.1 1.100543  -0.31575 120.545492297508  -0.5424457  52.7504 /L   0.3734
 2019-Feb-20 22:54 *   20 06 53.29 -57 34 57.1 1.100596  -0.31578 120.545492079849  -0.5429836  52.7508 /L   0.3734
 2019-Feb-20 22:55 *   20 06 53.29 -57 34 57.1 1.100650  -0.31581 120.545491861974  -0.5435250  52.7513 /L   0.3734
 2019-Feb-20 22:56 *   20 06 53.30 -57 34 57.1 1.100703  -0.31584 120.545491643882  -0.5440698  52.7518 /L   0.3734
 2019-Feb-20 22:57 *   20 06 53.30 -57 34 57.1 1.100755  -0.31587 120.545491425570  -0.5446181  52.7522 /L   0.3734
 2019-Feb-20 22:58 *   20 06 53.30 -57 34 57.1 1.100808  -0.31590 120.545491207038  -0.5451699  52.7527 /L   0.3734
 2019-Feb-20 22:59 *   20 06 53.30 -57 34 57.1 1.100861  -0.31593 120.545490988283  -0.5457251  52.7532 /L   0.3734
 2019-Feb-20 23:00 *   20 06 53.31 -57 34 57.1 1.100914  -0.31596 120.545490769305  -0.5462838  52.7536 /L   0.3734
 2019-Feb-20 23:01 *   20 06 53.31 -57 34 57.1 1.100966  -0.31599 120.545490550103  -0.5468458  52.7541 /L   0.3734
 2019-Feb-20 23:02 *   20 06 53.31 -57 34 57.1 1.101019  -0.31603 120.545490330674  -0.5474114  52.7546 /L   0.3734
 2019-Feb-20 23:03 C   20 06 53.31 -57 34 57.1 1.101071  -0.31606 120.545490111018  -0.5479803  52.7550 /L   0.3734
 2019-Feb-20 23:04 C   20 06 53.32 -57 34 57.1 1.101123  -0.31609 120.545489891133  -0.5485526  52.7555 /L   0.3734
 2019-Feb-20 23:05 C   20 06 53.32 -57 34 57.1 1.101175  -0.31612 120.545489671018  -0.5491284  52.7560 /L   0.3734
 2019-Feb-20 23:06 C   20 06 53.32 -57 34 57.1 1.101227  -0.31615 120.545489450671  -0.5497075  52.7564 /L   0.3734
 2019-Feb-20 23:07 C   20 06 53.32 -57 34 57.1 1.101279  -0.31619 120.545489230092  -0.5502901  52.7569 /L   0.3734
 2019-Feb-20 23:08 C   20 06 53.32 -57 34 57.2 1.101330  -0.31622 120.545489009277  -0.5508760  52.7574 /L   0.3734
 2019-Feb-20 23:09 C   20 06 53.33 -57 34 57.2 1.101382  -0.31625 120.545488788228  -0.5514653  52.7578 /L   0.3734
 2019-Feb-20 23:10 C   20 06 53.33 -57 34 57.2 1.101433  -0.31628 120.545488566941  -0.5520580  52.7583 /L   0.3734
 2019-Feb-20 23:11 C   20 06 53.33 -57 34 57.2 1.101484  -0.31632 120.545488345416  -0.5526540  52.7588 /L   0.3734
 2019-Feb-20 23:12 C   20 06 53.33 -57 34 57.2 1.101536  -0.31635 120.545488123651  -0.5532534  52.7592 /L   0.3734
 2019-Feb-20 23:13 C   20 06 53.34 -57 34 57.2 1.101587  -0.31639 120.545487901645  -0.5538561  52.7597 /L   0.3734
 2019-Feb-20 23:14 C   20 06 53.34 -57 34 57.2 1.101637  -0.31642 120.545487679397  -0.5544622  52.7602 /L   0.3734
 2019-Feb-20 23:15 C   20 06 53.34 -57 34 57.2 1.101688  -0.31645 120.545487456905  -0.5550716  52.7606 /L   0.3734
 2019-Feb-20 23:16 C   20 06 53.34 -57 34 57.2 1.101739  -0.31649 120.545487234168  -0.5556844  52.7611 /L   0.3734
 2019-Feb-20 23:17 C   20 06 53.34 -57 34 57.2 1.101789  -0.31652 120.545487011184  -0.5563004  52.7616 /L   0.3734
 2019-Feb-20 23:18 C   20 06 53.35 -57 34 57.2 1.101840  -0.31656 120.545486787953  -0.5569198  52.7620 /L   0.3734
 2019-Feb-20 23:19 C   20 06 53.35 -57 34 57.2 1.101890  -0.31659 120.545486564473  -0.5575425  52.7625 /L   0.3734
 2019-Feb-20 23:20 C   20 06 53.35 -57 34 57.2 1.101940  -0.31663 120.545486340742  -0.5581685  52.7630 /L   0.3734
 2019-Feb-20 23:21 C   20 06 53.35 -57 34 57.2 1.101990  -0.31666 120.545486116760  -0.5587977  52.7634 /L   0.3734
 2019-Feb-20 23:22 C   20 06 53.36 -57 34 57.2 1.102040  -0.31670 120.545485892524  -0.5594303  52.7639 /L   0.3734
 2019-Feb-20 23:23 C   20 06 53.36 -57 34 57.2 1.102089  -0.31674 120.545485668035  -0.5600661  52.7643 /L   0.3734
 2019-Feb-20 23:24 C   20 06 53.36 -57 34 57.2 1.102139  -0.31677 120.545485443289  -0.5607052  52.7648 /L   0.3734
 2019-Feb-20 23:25 C   20 06 53.36 -57 34 57.2 1.102188  -0.31681 120.545485218287  -0.5613475  52.7653 /L   0.3734
 2019-Feb-20 23:26 C   20 06 53.37 -57 34 57.2 1.102237  -0.31684 120.545484993026  -0.5619931  52.7657 /L   0.3734
 2019-Feb-20 23:27 C   20 06 53.37 -57 34 57.3 1.102287  -0.31688 120.545484767506  -0.5626419  52.7662 /L   0.3734
 2019-Feb-20 23:28 C   20 06 53.37 -57 34 57.3 1.102336  -0.31692 120.545484541725  -0.5632940  52.7667 /L   0.3734
 2019-Feb-20 23:29 C   20 06 53.37 -57 34 57.3 1.102384  -0.31696 120.545484315682  -0.5639492  52.7671 /L   0.3734
 2019-Feb-20 23:30 N   20 06 53.37 -57 34 57.3 1.102433  -0.31699 120.545484089375  -0.5646077  52.7676 /L   0.3734
 2019-Feb-20 23:31 N   20 06 53.38 -57 34 57.3 1.102481  -0.31703 120.545483862804  -0.5652694  52.7681 /L   0.3734
 2019-Feb-20 23:32 N   20 06 53.38 -57 34 57.3 1.102530  -0.31707 120.545483635966  -0.5659343  52.7685 /L   0.3734
 2019-Feb-20 23:33 N   20 06 53.38 -57 34 57.3 1.102578  -0.31711 120.545483408861  -0.5666024  52.7690 /L   0.3734
 2019-Feb-20 23:34 N   20 06 53.38 -57 34 57.3 1.102626  -0.31715 120.545483181488  -0.5672737  52.7695 /L   0.3734
 2019-Feb-20 23:35 N   20 06 53.39 -57 34 57.3 1.102674  -0.31718 120.545482953845  -0.5679481  52.7699 /L   0.3735
 2019-Feb-20 23:36 N   20 06 53.39 -57 34 57.3 1.102722  -0.31722 120.545482725931  -0.5686257  52.7704 /L   0.3735
 2019-Feb-20 23:37 N   20 06 53.39 -57 34 57.3 1.102769  -0.31726 120.545482497744  -0.5693065  52.7709 /L   0.3735
 2019-Feb-20 23:38 N   20 06 53.39 -57 34 57.3 1.102817  -0.31730 120.545482269284  -0.5699904  52.7713 /L   0.3735
 2019-Feb-20 23:39 N   20 06 53.40 -57 34 57.3 1.102864  -0.31734 120.545482040548  -0.5706774  52.7718 /L   0.3735
 2019-Feb-20 23:40 N   20 06 53.40 -57 34 57.3 1.102911  -0.31738 120.545481811537  -0.5713676  52.7723 /L   0.3735
 2019-Feb-20 23:41 N   20 06 53.40 -57 34 57.3 1.102958  -0.31742 120.545481582248  -0.5720609  52.7727 /L   0.3735
 2019-Feb-20 23:42 N   20 06 53.40 -57 34 57.3 1.103005  -0.31746 120.545481352681  -0.5727573  52.7732 /L   0.3735
 2019-Feb-20 23:43 N   20 06 53.40 -57 34 57.3 1.103051  -0.31750 120.545481122833  -0.5734568  52.7737 /L   0.3735
 2019-Feb-20 23:44 N   20 06 53.41 -57 34 57.3 1.103098  -0.31754 120.545480892705  -0.5741594  52.7741 /L   0.3735
 2019-Feb-20 23:45 N   20 06 53.41 -57 34 57.3 1.103144  -0.31758 120.545480662294  -0.5748650  52.7746 /L   0.3735
 2019-Feb-20 23:46 N   20 06 53.41 -57 34 57.4 1.103190  -0.31762 120.545480431599  -0.5755738  52.7751 /L   0.3735
 2019-Feb-20 23:47 N   20 06 53.41 -57 34 57.4 1.103236  -0.31766 120.545480200620  -0.5762856  52.7755 /L   0.3735
 2019-Feb-20 23:48 N   20 06 53.42 -57 34 57.4 1.103282  -0.31770 120.545479969354  -0.5770004  52.7760 /L   0.3735
 2019-Feb-20 23:49 N   20 06 53.42 -57 34 57.4 1.103328  -0.31774 120.545479737801  -0.5777183  52.7765 /L   0.3735
 2019-Feb-20 23:50 N   20 06 53.42 -57 34 57.4 1.103373  -0.31779 120.545479505960  -0.5784393  52.7769 /L   0.3735
 2019-Feb-20 23:51 N   20 06 53.42 -57 34 57.4 1.103419  -0.31783 120.545479273829  -0.5791632  52.7774 /L   0.3735
 2019-Feb-20 23:52 N   20 06 53.42 -57 34 57.4 1.103464  -0.31787 120.545479041407  -0.5798902  52.7779 /L   0.3735
 2019-Feb-20 23:53 N   20 06 53.43 -57 34 57.4 1.103509  -0.31791 120.545478808693  -0.5806202  52.7783 /L   0.3735
 2019-Feb-20 23:54 N   20 06 53.43 -57 34 57.4 1.103553  -0.31795 120.545478575685  -0.5813531  52.7788 /L   0.3735
 2019-Feb-20 23:55 N   20 06 53.43 -57 34 57.4 1.103598  -0.31800 120.545478342383  -0.5820891  52.7793 /L   0.3735
 2019-Feb-20 23:56 N   20 06 53.43 -57 34 57.4 1.103642  -0.31804 120.545478108785  -0.5828280  52.7797 /L   0.3735
 2019-Feb-20 23:57 N   20 06 53.44 -57 34 57.4 1.103687  -0.31808 120.545477874890  -0.5835699  52.7802 /L   0.3735
 2019-Feb-20 23:58 N   20 06 53.44 -57 34 57.4 1.103731  -0.31812 120.545477640697  -0.5843148  52.7807 /L   0.3735
 2019-Feb-20 23:59 N   20 06 53.44 -57 34 57.4 1.103775  -0.31817 120.545477406205  -0.5850626  52.7811 /L   0.3735
 2019-Feb-21 00:00 N   20 06 53.44 -57 34 57.4 1.103818  -0.31821 120.545477171412  -0.5858133  52.7816 /L   0.3735
 2019-Feb-21 00:01 A   20 06 53.45 -57 34 57.4 1.103862  -0.31825 120.545476936318  -0.5865670  52.7821 /L   0.3735
 2019-Feb-21 00:02 A   20 06 53.45 -57 34 57.4 1.103905  -0.31830 120.545476700920  -0.5873236  52.7825 /L   0.3735
 2019-Feb-21 00:03 A   20 06 53.45 -57 34 57.4 1.103948  -0.31834 120.545476465219  -0.5880830  52.7830 /L   0.3735
 2019-Feb-21 00:04 A   20 06 53.45 -57 34 57.5 1.103991  -0.31839 120.545476229212  -0.5888454  52.7835 /L   0.3735
 2019-Feb-21 00:05 A   20 06 53.45 -57 34 57.5 1.104034  -0.31843 120.545475992900  -0.5896107  52.7839 /L   0.3735
 2019-Feb-21 00:06 A   20 06 53.46 -57 34 57.5 1.104077  -0.31848 120.545475756279  -0.5903788  52.7844 /L   0.3735
 2019-Feb-21 00:07 A   20 06 53.46 -57 34 57.5 1.104119  -0.31852 120.545475519350  -0.5911498  52.7849 /L   0.3735
 2019-Feb-21 00:08 A   20 06 53.46 -57 34 57.5 1.104162  -0.31856 120.545475282112  -0.5919236  52.7853 /L   0.3735
 2019-Feb-21 00:09 A   20 06 53.46 -57 34 57.5 1.104204  -0.31861 120.545475044562  -0.5927003  52.7858 /L   0.3735
 2019-Feb-21 00:10 A   20 06 53.47 -57 34 57.5 1.104246  -0.31866 120.545474806700  -0.5934798  52.7863 /L   0.3735
 2019-Feb-21 00:11 A   20 06 53.47 -57 34 57.5 1.104287  -0.31870 120.545474568525  -0.5942622  52.7867 /L   0.3735
 2019-Feb-21 00:12 A   20 06 53.47 -57 34 57.5 1.104329  -0.31875 120.545474330036  -0.5950473  52.7872 /L   0.3735
 2019-Feb-21 00:13 A   20 06 53.47 -57 34 57.5 1.104370  -0.31879 120.545474091231  -0.5958353  52.7877 /L   0.3735
 2019-Feb-21 00:14 A   20 06 53.48 -57 34 57.5 1.104411  -0.31884 120.545473852110  -0.5966260  52.7881 /L   0.3735
 2019-Feb-21 00:15 A   20 06 53.48 -57 34 57.5 1.104452  -0.31888 120.545473612671  -0.5974195  52.7886 /L   0.3735
 2019-Feb-21 00:16 A   20 06 53.48 -57 34 57.5 1.104493  -0.31893 120.545473372913  -0.5982158  52.7891 /L   0.3735
 2019-Feb-21 00:17 A   20 06 53.48 -57 34 57.5 1.104533  -0.31898 120.545473132836  -0.5990148  52.7895 /L   0.3736
 2019-Feb-21 00:18 A   20 06 53.48 -57 34 57.5 1.104574  -0.31902 120.545472892437  -0.5998165  52.7900 /L   0.3736
 2019-Feb-21 00:19 A   20 06 53.49 -57 34 57.5 1.104614  -0.31907 120.545472651716  -0.6006210  52.7905 /L   0.3736
 2019-Feb-21 00:20 A   20 06 53.49 -57 34 57.5 1.104654  -0.31912 120.545472410672  -0.6014283  52.7909 /L   0.3736
 2019-Feb-21 00:21 A   20 06 53.49 -57 34 57.5 1.104694  -0.31917 120.545472169304  -0.6022382  52.7914 /L   0.3736
 2019-Feb-21 00:22 A   20 06 53.49 -57 34 57.5 1.104733  -0.31921 120.545471927611  -0.6030508  52.7919 /L   0.3736
 2019-Feb-21 00:23 A   20 06 53.50 -57 34 57.6 1.104772  -0.31926 120.545471685591  -0.6038661  52.7923 /L   0.3736
 2019-Feb-21 00:24 A   20 06 53.50 -57 34 57.6 1.104812  -0.31931 120.545471443243  -0.6046841  52.7928 /L   0.3736
 2019-Feb-21 00:25 A   20 06 53.50 -57 34 57.6 1.104850  -0.31936 120.545471200567  -0.6055047  52.7933 /L   0.3736
 2019-Feb-21 00:26 A   20 06 53.50 -57 34 57.6 1.104889  -0.31940 120.545470957561  -0.6063280  52.7937 /L   0.3736
 2019-Feb-21 00:27 A   20 06 53.50 -57 34 57.6 1.104928  -0.31945 120.545470714225  -0.6071540  52.7942 /L   0.3736
 2019-Feb-21 00:28 A   20 06 53.51 -57 34 57.6 1.104966  -0.31950 120.545470470556  -0.6079826  52.7947 /L   0.3736
 2019-Feb-21 00:29 A   20 06 53.51 -57 34 57.6 1.105004  -0.31955 120.545470226555  -0.6088137  52.7951 /L   0.3736
 2019-Feb-21 00:30 Am  20 06 53.51 -57 34 57.6 1.105042  -0.31960 120.545469982220  -0.6096475  52.7956 /L   0.3736
 2019-Feb-21 00:31 Am  20 06 53.51 -57 34 57.6 1.105080  -0.31965 120.545469737550  -0.6104839  52.7961 /L   0.3736
 2019-Feb-21 00:32  m  20 06 53.52 -57 34 57.6 1.105117  -0.31970 120.545469492545  -0.6113229  52.7965 /L   0.3736
 2019-Feb-21 00:33  m  20 06 53.52 -57 34 57.6 1.105155  -0.31975 120.545469247202  -0.6121644  52.7970 /L   0.3736
 2019-Feb-21 00:34  m  20 06 53.52 -57 34 57.6 1.105192  -0.31980 120.545469001521  -0.6130085  52.7975 /L   0.3736
 2019-Feb-21 00:35  m  20 06 53.52 -57 34 57.6 1.105229  -0.31984 120.545468755501  -0.6138551  52.7979 /L   0.3736
 2019-Feb-21 00:36  m  20 06 53.53 -57 34 57.6 1.105265  -0.31989 120.545468509141  -0.6147043  52.7984 /L   0.3736
 2019-Feb-21 00:37  m  20 06 53.53 -57 34 57.6 1.105302  -0.31994 120.545468262440  -0.6155560  52.7989 /L   0.3736
 2019-Feb-21 00:38  m  20 06 53.53 -57 34 57.6 1.105338  -0.31999 120.545468015397  -0.6164102  52.7993 /L   0.3736
 2019-Feb-21 00:39  m  20 06 53.53 -57 34 57.6 1.105374  -0.32004 120.545467768011  -0.6172669  52.7998 /L   0.3736
 2019-Feb-21 00:40  m  20 06 53.53 -57 34 57.6 1.105410  -0.32010 120.545467520281  -0.6181260  52.8003 /L   0.3736
 2019-Feb-21 00:41  m  20 06 53.54 -57 34 57.6 1.105445  -0.32015 120.545467272205  -0.6189877  52.8007 /L   0.3736
 2019-Feb-21 00:42  m  20 06 53.54 -57 34 57.7 1.105481  -0.32020 120.545467023784  -0.6198518  52.8012 /L   0.3736
 2019-Feb-21 00:43  m  20 06 53.54 -57 34 57.7 1.105516  -0.32025 120.545466775015  -0.6207184  52.8017 /L   0.3736
 2019-Feb-21 00:44  m  20 06 53.54 -57 34 57.7 1.105551  -0.32030 120.545466525899  -0.6215874  52.8021 /L   0.3736
 2019-Feb-21 00:45  m  20 06 53.55 -57 34 57.7 1.105585  -0.32035 120.545466276433  -0.6224588  52.8026 /L   0.3736
 2019-Feb-21 00:46  m  20 06 53.55 -57 34 57.7 1.105620  -0.32040 120.545466026618  -0.6233326  52.8031 /L   0.3736
 2019-Feb-21 00:47  m  20 06 53.55 -57 34 57.7 1.105654  -0.32045 120.545465776452  -0.6242088  52.8035 /L   0.3736
 2019-Feb-21 00:48  m  20 06 53.55 -57 34 57.7 1.105688  -0.32050 120.545465525933  -0.6250874  52.8040 /L   0.3736
 2019-Feb-21 00:49  m  20 06 53.56 -57 34 57.7 1.105722  -0.32056 120.545465275062  -0.6259684  52.8045 /L   0.3736
 2019-Feb-21 00:50  m  20 06 53.56 -57 34 57.7 1.105756  -0.32061 120.545465023837  -0.6268517  52.8049 /L   0.3736
 2019-Feb-21 00:51  m  20 06 53.56 -57 34 57.7 1.105789  -0.32066 120.545464772258  -0.6277374  52.8054 /L   0.3736
 2019-Feb-21 00:52  m  20 06 53.56 -57 34 57.7 1.105822  -0.32071 120.545464520323  -0.6286254  52.8059 /L   0.3736
 2019-Feb-21 00:53  m  20 06 53.56 -57 34 57.7 1.105855  -0.32077 120.545464268031  -0.6295158  52.8063 /L   0.3736
 2019-Feb-21 00:54  m  20 06 53.57 -57 34 57.7 1.105888  -0.32082 120.545464015381  -0.6304084  52.8068 /L   0.3736
 2019-Feb-21 00:55  m  20 06 53.57 -57 34 57.7 1.105920  -0.32087 120.545463762373  -0.6313034  52.8073 /L   0.3736
 2019-Feb-21 00:56  m  20 06 53.57 -57 34 57.7 1.105953  -0.32092 120.545463509006  -0.6322006  52.8077 /L   0.3736
 2019-Feb-21 00:57  m  20 06 53.57 -57 34 57.7 1.105985  -0.32098 120.545463255278  -0.6331001  52.8082 /L   0.3736
 2019-Feb-21 00:58  m  20 06 53.58 -57 34 57.7 1.106016  -0.32103 120.545463001190  -0.6340018  52.8087 /L   0.3737
 2019-Feb-21 00:59  m  20 06 53.58 -57 34 57.7 1.106048  -0.32108 120.545462746739  -0.6349058  52.8091 /L   0.3737
 2019-Feb-21 01:00  m  20 06 53.58 -57 34 57.8 1.106079  -0.32114 120.545462491925  -0.6358120  52.8096 /L   0.3737
 2019-Feb-21 01:01  m  20 06 53.58 -57 34 57.8 1.106110  -0.32119 120.545462236747  -0.6367205  52.8101 /L   0.3737
 2019-Feb-21 01:02  m  20 06 53.58 -57 34 57.8 1.106141  -0.32124 120.545461981204  -0.6376311  52.8105 /L   0.3737
 2019-Feb-21 01:03  m  20 06 53.59 -57 34 57.8 1.106172  -0.32130 120.545461725296  -0.6385439  52.8110 /L   0.3737
 2019-Feb-21 01:04  m  20 06 53.59 -57 34 57.8 1.106202  -0.32135 120.545461469022  -0.6394590  52.8115 /L   0.3737
 2019-Feb-21 01:05  m  20 06 53.59 -57 34 57.8 1.106232  -0.32141 120.545461212379  -0.6403761  52.8119 /L   0.3737
 2019-Feb-21 01:06  m  20 06 53.59 -57 34 57.8 1.106262  -0.32146 120.545460955369  -0.6412954  52.8124 /L   0.3737
 2019-Feb-21 01:07  m  20 06 53.60 -57 34 57.8 1.106292  -0.32151 120.545460697989  -0.6422169  52.8129 /L   0.3737
 2019-Feb-21 01:08  m  20 06 53.60 -57 34 57.8 1.106321  -0.32157 120.545460440240  -0.6431405  52.8133 /L   0.3737
