*******************************************************************************
Ephemeris / WWW_USER Tue Feb 19 21:49:09 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Voyager 1 (spacecraft) (-31)    {source: Voyager_1}
Center body name: Earth (399)                     {source: Voyager_1}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Feb-20 19:15:00.0000 UT      
Stop  time      : A.D. 2019-Feb-21 07:15:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: Voyager_1}
Rel. light bend : Sun, EARTH                      {source: Voyager_1}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190218.p190512                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-FEB-18. PREDICTS-> 2019-MAY-11
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
*******************************************************************************************************************
$$SOE
 2019-Feb-21 00:32  m  17 14 28.53 +12 06 21.6 0.378510  0.544770 145.001292276164  -6.8625211  78.1156 /L   0.3820
 2019-Feb-21 00:33  m  17 14 28.53 +12 06 21.6 0.378498  0.544784 145.001289523605  -6.8641562  78.1162 /L   0.3820
 2019-Feb-21 00:34  m  17 14 28.53 +12 06 21.6 0.378486  0.544799 145.001286770389  -6.8657913  78.1167 /L   0.3820
 2019-Feb-21 00:35  m  17 14 28.53 +12 06 21.6 0.378474  0.544813 145.001284016518  -6.8674263  78.1173 /L   0.3820
 2019-Feb-21 00:36  m  17 14 28.54 +12 06 21.6 0.378461  0.544828 145.001281261991  -6.8690612  78.1179 /L   0.3820
 2019-Feb-21 00:37  m  17 14 28.54 +12 06 21.6 0.378449  0.544842 145.001278506809  -6.8706960  78.1184 /L   0.3820
 2019-Feb-21 00:38  m  17 14 28.54 +12 06 21.6 0.378436  0.544856 145.001275750970  -6.8723306  78.1190 /L   0.3821
 2019-Feb-21 00:39  m  17 14 28.54 +12 06 21.6 0.378422  0.544871 145.001272994477  -6.8739651  78.1196 /L   0.3821
 2019-Feb-21 00:40  m  17 14 28.54 +12 06 21.6 0.378409  0.544885 145.001270237328  -6.8755993  78.1201 /L   0.3821
 2019-Feb-21 00:41  m  17 14 28.54 +12 06 21.6 0.378395  0.544899 145.001267479523  -6.8772333  78.1207 /L   0.3821
 2019-Feb-21 00:42  m  17 14 28.54 +12 06 21.7 0.378381  0.544914 145.001264721063  -6.8788671  78.1213 /L   0.3821
 2019-Feb-21 00:43  m  17 14 28.54 +12 06 21.7 0.378367  0.544928 145.001261961948  -6.8805005  78.1218 /L   0.3821
 2019-Feb-21 00:44  m  17 14 28.54 +12 06 21.7 0.378352  0.544942 145.001259202178  -6.8821336  78.1224 /L   0.3821
 2019-Feb-21 00:45  m  17 14 28.54 +12 06 21.7 0.378338  0.544957 145.001256441753  -6.8837664  78.1230 /L   0.3821
 2019-Feb-21 00:46  m  17 14 28.54 +12 06 21.7 0.378323  0.544971 145.001253680674  -6.8853988  78.1235 /L   0.3821
 2019-Feb-21 00:47  m  17 14 28.54 +12 06 21.7 0.378308  0.544986 145.001250918939  -6.8870307  78.1241 /L   0.3821
 2019-Feb-21 00:48  m  17 14 28.54 +12 06 21.7 0.378292  0.545000 145.001248156551  -6.8886622  78.1247 /L   0.3821
 2019-Feb-21 00:49  m  17 14 28.54 +12 06 21.7 0.378276  0.545014 145.001245393508  -6.8902933  78.1252 /L   0.3821
 2019-Feb-21 00:50  m  17 14 28.54 +12 06 21.7 0.378261  0.545029 145.001242629811  -6.8919238  78.1258 /L   0.3821
 2019-Feb-21 00:51  m  17 14 28.54 +12 06 21.7 0.378244  0.545043 145.001239865460  -6.8935538  78.1264 /L   0.3821
 2019-Feb-21 00:52  m  17 14 28.54 +12 06 21.7 0.378228  0.545057 145.001237100456  -6.8951832  78.1269 /L   0.3821
 2019-Feb-21 00:53  m  17 14 28.54 +12 06 21.8 0.378211  0.545072 145.001234334798  -6.8968120  78.1275 /L   0.3821
 2019-Feb-21 00:54  m  17 14 28.54 +12 06 21.8 0.378195  0.545086 145.001231568488  -6.8984402  78.1281 /L   0.3821
 2019-Feb-21 00:55  m  17 14 28.54 +12 06 21.8 0.378178  0.545100 145.001228801524  -6.9000677  78.1287 /L   0.3821
 2019-Feb-21 00:56  m  17 14 28.54 +12 06 21.8 0.378160  0.545114 145.001226033908  -6.9016946  78.1292 /L   0.3821
 2019-Feb-21 00:57  m  17 14 28.54 +12 06 21.8 0.378143  0.545129 145.001223265639  -6.9033207  78.1298 /L   0.3821
 2019-Feb-21 00:58  m  17 14 28.54 +12 06 21.8 0.378125  0.545143 145.001220496719  -6.9049461  78.1304 /L   0.3821
 2019-Feb-21 00:59  m  17 14 28.55 +12 06 21.8 0.378107  0.545157 145.001217727146  -6.9065708  78.1309 /L   0.3821
 2019-Feb-21 01:00  m  17 14 28.55 +12 06 21.8 0.378089  0.545172 145.001214956923  -6.9081946  78.1315 /L   0.3821
 2019-Feb-21 01:01  m  17 14 28.55 +12 06 21.8 0.378070  0.545186 145.001212186048  -6.9098176  78.1321 /L   0.3821
 2019-Feb-21 01:02  m  17 14 28.55 +12 06 21.8 0.378051  0.545200 145.001209414522  -6.9114397  78.1326 /L   0.3821
 2019-Feb-21 01:03  m  17 14 28.55 +12 06 21.8 0.378032  0.545214 145.001206642346  -6.9130609  78.1332 /L   0.3821
 2019-Feb-21 01:04  m  17 14 28.55 +12 06 21.9 0.378013  0.545229 145.001203869521  -6.9146812  78.1338 /L   0.3821
 2019-Feb-21 01:05  m  17 14 28.55 +12 06 21.9 0.377994  0.545243 145.001201096045  -6.9163006  78.1343 /L   0.3821
 2019-Feb-21 01:06  m  17 14 28.55 +12 06 21.9 0.377974  0.545257 145.001198321920  -6.9179189  78.1349 /L   0.3821
 2019-Feb-21 01:07  m  17 14 28.55 +12 06 21.9 0.377954  0.545271 145.001195547147  -6.9195363  78.1355 /L   0.3821
 2019-Feb-21 01:08  m  17 14 28.55 +12 06 21.9 0.377934  0.545286 145.001192771725  -6.9211526  78.1360 /L   0.3821
 2019-Feb-21 01:09  m  17 14 28.55 +12 06 21.9 0.377913  0.545300 145.001189995655  -6.9227678  78.1366 /L   0.3821
 2019-Feb-21 01:10  m  17 14 28.55 +12 06 21.9 0.377893  0.545314 145.001187218937  -6.9243820  78.1372 /L   0.3821
 2019-Feb-21 01:11  m  17 14 28.55 +12 06 21.9 0.377872  0.545328 145.001184441572  -6.9259950  78.1377 /L   0.3821
 2019-Feb-21 01:12  m  17 14 28.55 +12 06 21.9 0.377851  0.545343 145.001181663561  -6.9276069  78.1383 /L   0.3821
 2019-Feb-21 01:13  m  17 14 28.55 +12 06 21.9 0.377829  0.545357 145.001178884903  -6.9292175  78.1389 /L   0.3821
 2019-Feb-21 01:14  m  17 14 28.55 +12 06 21.9 0.377808  0.545371 145.001176105600  -6.9308270  78.1394 /L   0.3821
 2019-Feb-21 01:15  m  17 14 28.55 +12 06 22.0 0.377786  0.545385 145.001173325651  -6.9324352  78.1400 /L   0.3821
 2019-Feb-21 01:16  m  17 14 28.55 +12 06 22.0 0.377764  0.545399 145.001170545058  -6.9340421  78.1406 /L   0.3821
 2019-Feb-21 01:17  m  17 14 28.55 +12 06 22.0 0.377742  0.545413 145.001167763820  -6.9356477  78.1412 /L   0.3821
 2019-Feb-21 01:18  m  17 14 28.55 +12 06 22.0 0.377719  0.545428 145.001164981939  -6.9372520  78.1417 /L   0.3821
 2019-Feb-21 01:19  m  17 14 28.55 +12 06 22.0 0.377696  0.545442 145.001162199415  -6.9388549  78.1423 /L   0.3821
 2019-Feb-21 01:20  m  17 14 28.55 +12 06 22.0 0.377673  0.545456 145.001159416248  -6.9404564  78.1429 /L   0.3821
 2019-Feb-21 01:21  m  17 14 28.55 +12 06 22.0 0.377650  0.545470 145.001156632439  -6.9420565  78.1434 /L   0.3821
 2019-Feb-21 01:22  m  17 14 28.56 +12 06 22.0 0.377627  0.545484 145.001153847989  -6.9436552  78.1440 /L   0.3821
 2019-Feb-21 01:23  m  17 14 28.56 +12 06 22.0 0.377603  0.545498 145.001151062897  -6.9452524  78.1446 /L   0.3821
 2019-Feb-21 01:24  m  17 14 28.56 +12 06 22.0 0.377579  0.545512 145.001148277166  -6.9468480  78.1451 /L   0.3821
 2019-Feb-21 01:25  m  17 14 28.56 +12 06 22.0 0.377555  0.545526 145.001145490795  -6.9484421  78.1457 /L   0.3821
 2019-Feb-21 01:26  m  17 14 28.56 +12 06 22.1 0.377531  0.545540 145.001142703785  -6.9500347  78.1463 /L   0.3821
 2019-Feb-21 01:27  m  17 14 28.56 +12 06 22.1 0.377506  0.545554 145.001139916136  -6.9516256  78.1468 /L   0.3821
 2019-Feb-21 01:28  m  17 14 28.56 +12 06 22.1 0.377481  0.545568 145.001137127850  -6.9532150  78.1474 /L   0.3821
 2019-Feb-21 01:29  m  17 14 28.56 +12 06 22.1 0.377456  0.545582 145.001134338927  -6.9548026  78.1480 /L   0.3821
 2019-Feb-21 01:30  m  17 14 28.56 +12 06 22.1 0.377431  0.545596 145.001131549367  -6.9563886  78.1485 /L   0.3821
 2019-Feb-21 01:31  m  17 14 28.56 +12 06 22.1 0.377405  0.545610 145.001128759172  -6.9579729  78.1491 /L   0.3821
 2019-Feb-21 01:32  m  17 14 28.56 +12 06 22.1 0.377379  0.545624 145.001125968342  -6.9595554  78.1497 /L   0.3821
 2019-Feb-21 01:33  m  17 14 28.56 +12 06 22.1 0.377353  0.545638 145.001123176877  -6.9611361  78.1503 /L   0.3821
 2019-Feb-21 01:34  m  17 14 28.56 +12 06 22.1 0.377327  0.545652 145.001120384779  -6.9627151  78.1508 /L   0.3821
 2019-Feb-21 01:35  m  17 14 28.56 +12 06 22.1 0.377301  0.545666 145.001117592047  -6.9642922  78.1514 /L   0.3821
 2019-Feb-21 01:36  m  17 14 28.56 +12 06 22.1 0.377274  0.545680 145.001114798684  -6.9658675  78.1520 /L   0.3821
 2019-Feb-21 01:37  m  17 14 28.56 +12 06 22.2 0.377247  0.545694 145.001112004689  -6.9674409  78.1525 /L   0.3821
 2019-Feb-21 01:38  m  17 14 28.56 +12 06 22.2 0.377220  0.545708 145.001109210064  -6.9690123  78.1531 /L   0.3821
 2019-Feb-21 01:39  m  17 14 28.56 +12 06 22.2 0.377193  0.545722 145.001106414809  -6.9705818  78.1537 /L   0.3821
 2019-Feb-21 01:40  m  17 14 28.56 +12 06 22.2 0.377165  0.545736 145.001103618925  -6.9721494  78.1542 /L   0.3821
 2019-Feb-21 01:41  m  17 14 28.56 +12 06 22.2 0.377137  0.545750 145.001100822412  -6.9737149  78.1548 /L   0.3821
 2019-Feb-21 01:42  m  17 14 28.56 +12 06 22.2 0.377109  0.545763 145.001098025272  -6.9752784  78.1554 /L   0.3821
 2019-Feb-21 01:43  m  17 14 28.56 +12 06 22.2 0.377081  0.545777 145.001095227505  -6.9768399  78.1559 /L   0.3821
 2019-Feb-21 01:44  m  17 14 28.56 +12 06 22.2 0.377052  0.545791 145.001092429113  -6.9783993  78.1565 /L   0.3821
 2019-Feb-21 01:45  m  17 14 28.57 +12 06 22.2 0.377023  0.545805 145.001089630096  -6.9799565  78.1571 /L   0.3821
 2019-Feb-21 01:46  m  17 14 28.57 +12 06 22.2 0.376994  0.545819 145.001086830454  -6.9815116  78.1577 /L   0.3821
 2019-Feb-21 01:47  m  17 14 28.57 +12 06 22.2 0.376965  0.545832 145.001084030189  -6.9830645  78.1582 /L   0.3821
 2019-Feb-21 01:48  m  17 14 28.57 +12 06 22.3 0.376936  0.545846 145.001081229302  -6.9846153  78.1588 /L   0.3821
 2019-Feb-21 01:49  m  17 14 28.57 +12 06 22.3 0.376906  0.545860 145.001078427794  -6.9861638  78.1594 /L   0.3821
 2019-Feb-21 01:50  m  17 14 28.57 +12 06 22.3 0.376876  0.545874 145.001075625664  -6.9877100  78.1599 /L   0.3821
 2019-Feb-21 01:51  m  17 14 28.57 +12 06 22.3 0.376846  0.545887 145.001072822916  -6.9892540  78.1605 /L   0.3821
 2019-Feb-21 01:52  m  17 14 28.57 +12 06 22.3 0.376816  0.545901 145.001070019548  -6.9907956  78.1611 /L   0.3821
 2019-Feb-21 01:53  m  17 14 28.57 +12 06 22.3 0.376785  0.545915 145.001067215563  -6.9923349  78.1616 /L   0.3821
 2019-Feb-21 01:54  m  17 14 28.57 +12 06 22.3 0.376754  0.545928 145.001064410960  -6.9938719  78.1622 /L   0.3821
 2019-Feb-21 01:55  m  17 14 28.57 +12 06 22.3 0.376723  0.545942 145.001061605742  -6.9954064  78.1628 /L   0.3821
 2019-Feb-21 01:56  m  17 14 28.57 +12 06 22.3 0.376692  0.545956 145.001058799909  -6.9969385  78.1633 /L   0.3821
 2019-Feb-21 01:57  m  17 14 28.57 +12 06 22.3 0.376661  0.545969 145.001055993462  -6.9984682  78.1639 /L   0.3821
 2019-Feb-21 01:58  m  17 14 28.57 +12 06 22.3 0.376629  0.545983 145.001053186402  -6.9999954  78.1645 /L   0.3821
 2019-Feb-21 01:59  m  17 14 28.57 +12 06 22.4 0.376597  0.545996 145.001050378730  -7.0015200  78.1651 /L   0.3821
 2019-Feb-21 02:00  m  17 14 28.57 +12 06 22.4 0.376565  0.546010 145.001047570447  -7.0030422  78.1656 /L   0.3821
 2019-Feb-21 02:01  m  17 14 28.57 +12 06 22.4 0.376533  0.546023 145.001044761554  -7.0045617  78.1662 /L   0.3821
 2019-Feb-21 02:02  m  17 14 28.57 +12 06 22.4 0.376500  0.546037 145.001041952052  -7.0060787  78.1668 /L   0.3821
 2019-Feb-21 02:03  m  17 14 28.57 +12 06 22.4 0.376467  0.546050 145.001039141942  -7.0075931  78.1673 /L   0.3821
 2019-Feb-21 02:04  m  17 14 28.57 +12 06 22.4 0.376434  0.546064 145.001036331226  -7.0091048  78.1679 /L   0.3821
 2019-Feb-21 02:05  m  17 14 28.57 +12 06 22.4 0.376401  0.546077 145.001033519903  -7.0106138  78.1685 /L   0.3821
 2019-Feb-21 02:06  m  17 14 28.57 +12 06 22.4 0.376368  0.546091 145.001030707976  -7.0121201  78.1690 /L   0.3821
 2019-Feb-21 02:07  m  17 14 28.57 +12 06 22.4 0.376334  0.546104 145.001027895446  -7.0136237  78.1696 /L   0.3821
 2019-Feb-21 02:08  m  17 14 28.57 +12 06 22.4 0.376300  0.546117 145.001025082313  -7.0151246  78.1702 /L   0.3821
 2019-Feb-21 02:09  m  17 14 28.58 +12 06 22.4 0.376266  0.546131 145.001022268579  -7.0166227  78.1708 /L   0.3821
 2019-Feb-21 02:10  m  17 14 28.58 +12 06 22.5 0.376232  0.546144 145.001019454244  -7.0181179  78.1713 /L   0.3821
 2019-Feb-21 02:11  m  17 14 28.58 +12 06 22.5 0.376197  0.546157 145.001016639310  -7.0196103  78.1719 /L   0.3821
 2019-Feb-21 02:12  m  17 14 28.58 +12 06 22.5 0.376162  0.546171 145.001013823779  -7.0210998  78.1725 /L   0.3821
 2019-Feb-21 02:13  m  17 14 28.58 +12 06 22.5 0.376127  0.546184 145.001011007650  -7.0225865  78.1730 /L   0.3821
 2019-Feb-21 02:14  m  17 14 28.58 +12 06 22.5 0.376092  0.546197 145.001008190926  -7.0240702  78.1736 /L   0.3821
 2019-Feb-21 02:15  m  17 14 28.58 +12 06 22.5 0.376057  0.546210 145.001005373608  -7.0255510  78.1742 /L   0.3821
 2019-Feb-21 02:16  m  17 14 28.58 +12 06 22.5 0.376021  0.546224 145.001002555696  -7.0270288  78.1747 /L   0.3822
 2019-Feb-21 02:17  m  17 14 28.58 +12 06 22.5 0.375985  0.546237 145.000999737192  -7.0285036  78.1753 /L   0.3822
 2019-Feb-21 02:18  m  17 14 28.58 +12 06 22.5 0.375949  0.546250 145.000996918097  -7.0299754  78.1759 /L   0.3822
 2019-Feb-21 02:19  m  17 14 28.58 +12 06 22.5 0.375913  0.546263 145.000994098413  -7.0314441  78.1765 /L   0.3822
 2019-Feb-21 02:20  m  17 14 28.58 +12 06 22.5 0.375876  0.546276 145.000991278140  -7.0329098  78.1770 /L   0.3822
 2019-Feb-21 02:21  m  17 14 28.58 +12 06 22.6 0.375840  0.546289 145.000988457280  -7.0343723  78.1776 /L   0.3822
 2019-Feb-21 02:22  m  17 14 28.58 +12 06 22.6 0.375803  0.546303 145.000985635834  -7.0358317  78.1782 /L   0.3822
 2019-Feb-21 02:23  m  17 14 28.58 +12 06 22.6 0.375766  0.546316 145.000982813803  -7.0372879  78.1787 /L   0.3822
 2019-Feb-21 02:24  m  17 14 28.58 +12 06 22.6 0.375728  0.546329 145.000979991189  -7.0387410  78.1793 /L   0.3822
 2019-Feb-21 02:25  m  17 14 28.58 +12 06 22.6 0.375691  0.546342 145.000977167993  -7.0401908  78.1799 /L   0.3822
 2019-Feb-21 02:26  m  17 14 28.58 +12 06 22.6 0.375653  0.546355 145.000974344216  -7.0416374  78.1805 /L   0.3822
 2019-Feb-21 02:27  m  17 14 28.58 +12 06 22.6 0.375615  0.546368 145.000971519860  -7.0430807  78.1810 /L   0.3822
 2019-Feb-21 02:28  m  17 14 28.58 +12 06 22.6 0.375577  0.546380 145.000968694925  -7.0445208  78.1816 /L   0.3822
 2019-Feb-21 02:29  m  17 14 28.58 +12 06 22.6 0.375538  0.546393 145.000965869414  -7.0459575  78.1822 /L   0.3822
 2019-Feb-21 02:30  m  17 14 28.58 +12 06 22.6 0.375500  0.546406 145.000963043327  -7.0473908  78.1827 /L   0.3822
 2019-Feb-21 02:31  m  17 14 28.58 +12 06 22.6 0.375461  0.546419 145.000960216666  -7.0488208  78.1833 /L   0.3822
 2019-Feb-21 02:32  m  17 14 28.59 +12 06 22.7 0.375422  0.546432 145.000957389432  -7.0502474  78.1839 /L   0.3822
 2019-Feb-21 02:33  m  17 14 28.59 +12 06 22.7 0.375383  0.546445 145.000954561626  -7.0516706  78.1844 /L   0.3822
 2019-Feb-21 02:34  m  17 14 28.59 +12 06 22.7 0.375343  0.546458 145.000951733251  -7.0530903  78.1850 /L   0.3822
 2019-Feb-21 02:35  m  17 14 28.59 +12 06 22.7 0.375304  0.546470 145.000948904307  -7.0545066  78.1856 /L   0.3822
 2019-Feb-21 02:36  m  17 14 28.59 +12 06 22.7 0.375264  0.546483 145.000946074795  -7.0559194  78.1862 /L   0.3822
 2019-Feb-21 02:37  m  17 14 28.59 +12 06 22.7 0.375224  0.546496 145.000943244718  -7.0573286  78.1867 /L   0.3822
 2019-Feb-21 02:38  m  17 14 28.59 +12 06 22.7 0.375184  0.546508 145.000940414076  -7.0587343  78.1873 /L   0.3822
 2019-Feb-21 02:39  m  17 14 28.59 +12 06 22.7 0.375143  0.546521 145.000937582871  -7.0601364  78.1879 /L   0.3822
 2019-Feb-21 02:40  m  17 14 28.59 +12 06 22.7 0.375103  0.546534 145.000934751104  -7.0615349  78.1884 /L   0.3822
 2019-Feb-21 02:41  m  17 14 28.59 +12 06 22.7 0.375062  0.546546 145.000931918778  -7.0629297  78.1890 /L   0.3822
 2019-Feb-21 02:42  m  17 14 28.59 +12 06 22.7 0.375021  0.546559 145.000929085893  -7.0643209  78.1896 /L   0.3822
 2019-Feb-21 02:43  m  17 14 28.59 +12 06 22.8 0.374979  0.546571 145.000926252450  -7.0657085  78.1902 /L   0.3822
 2019-Feb-21 02:44  m  17 14 28.59 +12 06 22.8 0.374938  0.546584 145.000923418452  -7.0670923  78.1907 /L   0.3822
 2019-Feb-21 02:45  m  17 14 28.59 +12 06 22.8 0.374896  0.546596 145.000920583899  -7.0684724  78.1913 /L   0.3822
 2019-Feb-21 02:46  m  17 14 28.59 +12 06 22.8 0.374855  0.546609 145.000917748794  -7.0698488  78.1919 /L   0.3822
 2019-Feb-21 02:47  m  17 14 28.59 +12 06 22.8 0.374812  0.546621 145.000914913138  -7.0712214  78.1924 /L   0.3822
 2019-Feb-21 02:48  m  17 14 28.59 +12 06 22.8 0.374770  0.546634 145.000912076931  -7.0725901  78.1930 /L   0.3822
 2019-Feb-21 02:49  m  17 14 28.59 +12 06 22.8 0.374728  0.546646 145.000909240177  -7.0739551  78.1936 /L   0.3822
 2019-Feb-21 02:50  m  17 14 28.59 +12 06 22.8 0.374685  0.546659 145.000906402876  -7.0753162  78.1942 /L   0.3822
 2019-Feb-21 02:51  m  17 14 28.59 +12 06 22.8 0.374642  0.546671 145.000903565030  -7.0766734  78.1947 /L   0.3822
 2019-Feb-21 02:52  m  17 14 28.59 +12 06 22.8 0.374599  0.546683 145.000900726640  -7.0780267  78.1953 /L   0.3822
 2019-Feb-21 02:53  m  17 14 28.59 +12 06 22.8 0.374556  0.546695 145.000897887709  -7.0793761  78.1959 /L   0.3822
 2019-Feb-21 02:54  m  17 14 28.59 +12 06 22.9 0.374513  0.546708 145.000895048237  -7.0807215  78.1964 /L   0.3822
 2019-Feb-21 02:55  m  17 14 28.60 +12 06 22.9 0.374469  0.546720 145.000892208226  -7.0820629  78.1970 /L   0.3822
 2019-Feb-21 02:56  m  17 14 28.60 +12 06 22.9 0.374425  0.546732 145.000889367678  -7.0834004  78.1976 /L   0.3822
 2019-Feb-21 02:57  m  17 14 28.60 +12 06 22.9 0.374381  0.546744 145.000886526594  -7.0847338  78.1982 /L   0.3822
 2019-Feb-21 02:58  m  17 14 28.60 +12 06 22.9 0.374337  0.546756 145.000883684977  -7.0860632  78.1987 /L   0.3822
 2019-Feb-21 02:59  m  17 14 28.60 +12 06 22.9 0.374292  0.546768 145.000880842827  -7.0873885  78.1993 /L   0.3822
 2019-Feb-21 03:00  m  17 14 28.60 +12 06 22.9 0.374248  0.546781 145.000878000146  -7.0887098  78.1999 /L   0.3822
 2019-Feb-21 03:01  m  17 14 28.60 +12 06 22.9 0.374203  0.546793 145.000875156937  -7.0900268  78.2004 /L   0.3822
 2019-Feb-21 03:02  m  17 14 28.60 +12 06 22.9 0.374158  0.546805 145.000872313200  -7.0913398  78.2010 /L   0.3822
 2019-Feb-21 03:03  m  17 14 28.60 +12 06 22.9 0.374113  0.546817 145.000869468937  -7.0926486  78.2016 /L   0.3822
 2019-Feb-21 03:04  m  17 14 28.60 +12 06 22.9 0.374068  0.546828 145.000866624150  -7.0939532  78.2022 /L   0.3822
 2019-Feb-21 03:05  m  17 14 28.60 +12 06 23.0 0.374022  0.546840 145.000863778841  -7.0952536  78.2027 /L   0.3822
 2019-Feb-21 03:06  m  17 14 28.60 +12 06 23.0 0.373976  0.546852 145.000860933011  -7.0965497  78.2033 /L   0.3822
 2019-Feb-21 03:07  m  17 14 28.60 +12 06 23.0 0.373930  0.546864 145.000858086662  -7.0978416  78.2039 /L   0.3822
 2019-Feb-21 03:08  m  17 14 28.60 +12 06 23.0 0.373884  0.546876 145.000855239796  -7.0991292  78.2044 /L   0.3822
 2019-Feb-21 03:09  m  17 14 28.60 +12 06 23.0 0.373838  0.546888 145.000852392415  -7.1004125  78.2050 /L   0.3822
 2019-Feb-21 03:10  m  17 14 28.60 +12 06 23.0 0.373792  0.546899 145.000849544519  -7.1016914  78.2056 /L   0.3822
 2019-Feb-21 03:11  m  17 14 28.60 +12 06 23.0 0.373745  0.546911 145.000846696112  -7.1029660  78.2062 /L   0.3822
 2019-Feb-21 03:12  m  17 14 28.60 +12 06 23.0 0.373698  0.546923 145.000843847194  -7.1042363  78.2067 /L   0.3822
 2019-Feb-21 03:13  m  17 14 28.60 +12 06 23.0 0.373651  0.546935 145.000840997768  -7.1055021  78.2073 /L   0.3822
 2019-Feb-21 03:14  m  17 14 28.60 +12 06 23.0 0.373604  0.546946 145.000838147835  -7.1067635  78.2079 /L   0.3822
 2019-Feb-21 03:15  m  17 14 28.60 +12 06 23.0 0.373557  0.546958 145.000835297397  -7.1080204  78.2084 /L   0.3822
 2019-Feb-21 03:16  m  17 14 28.60 +12 06 23.1 0.373509  0.546969 145.000832446456  -7.1092729  78.2090 /L   0.3822
 2019-Feb-21 03:17  m  17 14 28.60 +12 06 23.1 0.373461  0.546981 145.000829595013  -7.1105209  78.2096 /L   0.3822
 2019-Feb-21 03:18  m  17 14 28.60 +12 06 23.1 0.373413  0.546992 145.000826743071  -7.1117644  78.2102 /L   0.3822
 2019-Feb-21 03:19  m  17 14 28.61 +12 06 23.1 0.373365  0.547004 145.000823890630  -7.1130034  78.2107 /L   0.3822
 2019-Feb-21 03:20  m  17 14 28.61 +12 06 23.1 0.373317  0.547015 145.000821037694  -7.1142378  78.2113 /L   0.3822
 2019-Feb-21 03:21  m  17 14 28.61 +12 06 23.1 0.373268  0.547027 145.000818184264  -7.1154676  78.2119 /L   0.3822
 2019-Feb-21 03:22  m  17 14 28.61 +12 06 23.1 0.373220  0.547038 145.000815330342  -7.1166928  78.2125 /L   0.3822
 2019-Feb-21 03:23  m  17 14 28.61 +12 06 23.1 0.373171  0.547049 145.000812475929  -7.1179134  78.2130 /L   0.3822
 2019-Feb-21 03:24  m  17 14 28.61 +12 06 23.1 0.373122  0.547061 145.000809621027  -7.1191293  78.2136 /L   0.3822
 2019-Feb-21 03:25  m  17 14 28.61 +12 06 23.1 0.373073  0.547072 145.000806765639  -7.1203406  78.2142 /L   0.3822
 2019-Feb-21 03:26  m  17 14 28.61 +12 06 23.1 0.373023  0.547083 145.000803909766  -7.1215471  78.2147 /L   0.3822
 2019-Feb-21 03:27  m  17 14 28.61 +12 06 23.2 0.372974  0.547094 145.000801053410  -7.1227490  78.2153 /L   0.3822
 2019-Feb-21 03:28  m  17 14 28.61 +12 06 23.2 0.372924  0.547105 145.000798196573  -7.1239461  78.2159 /L   0.3822
 2019-Feb-21 03:29  m  17 14 28.61 +12 06 23.2 0.372874  0.547116 145.000795339257  -7.1251385  78.2165 /L   0.3822
 2019-Feb-21 03:30  m  17 14 28.61 +12 06 23.2 0.372824  0.547128 145.000792481463  -7.1263261  78.2170 /L   0.3822
 2019-Feb-21 03:31  m  17 14 28.61 +12 06 23.2 0.372774  0.547139 145.000789623194  -7.1275089  78.2176 /L   0.3822
 2019-Feb-21 03:32  m  17 14 28.61 +12 06 23.2 0.372724  0.547150 145.000786764452  -7.1286869  78.2182 /L   0.3822
 2019-Feb-21 03:33  m  17 14 28.61 +12 06 23.2 0.372673  0.547161 145.000783905238  -7.1298601  78.2187 /L   0.3822
 2019-Feb-21 03:34  m  17 14 28.61 +12 06 23.2 0.372623  0.547172 145.000781045555  -7.1310284  78.2193 /L   0.3822
 2019-Feb-21 03:35  m  17 14 28.61 +12 06 23.2 0.372572  0.547182 145.000778185404  -7.1321918  78.2199 /L   0.3822
 2019-Feb-21 03:36  m  17 14 28.61 +12 06 23.2 0.372521  0.547193 145.000775324788  -7.1333503  78.2205 /L   0.3822
 2019-Feb-21 03:37  m  17 14 28.61 +12 06 23.2 0.372470  0.547204 145.000772463708  -7.1345038  78.2210 /L   0.3822
