*******************************************************************************
Ephemeris / WWW_USER Wed Mar 27 21:54:47 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Hayabusa 2 (spacecraft) (-37)   {source: hayabusa-2_merged}
Center body name: Earth (399)                     {source: hayabusa-2_merged}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Mar-28 15:00:00.0000 UT      
Stop  time      : A.D. 2019-Mar-29 03:00:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: hayabusa-2_merged}
Rel. light bend : Sun, EARTH                      {source: hayabusa-2_merged}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190327.p190618                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-MAR-27. PREDICTS-> 2019-JUN-17
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
*******************************************************************************************************************
$$SOE
 2019-Mar-28 20:24 *   22 33 53.36 -05 22 26.7 104.6958  45.12301 2.13575743305281  -8.1912412  29.6887 /L  21.2894
 2019-Mar-28 20:25 *   22 33 53.48 -05 22 26.0 104.6994  45.12326 2.13575414789407  -8.1908287  29.6889 /L  21.2896
 2019-Mar-28 20:26 *   22 33 53.60 -05 22 25.2 104.7031  45.12351 2.13575086289943  -8.1904228  29.6890 /L  21.2897
 2019-Mar-28 20:27 *   22 33 53.72 -05 22 24.5 104.7067  45.12376 2.13574757806624  -8.1900236  29.6892 /L  21.2898
 2019-Mar-28 20:28 *   22 33 53.83 -05 22 23.7 104.7103  45.12400 2.13574429339182  -8.1896310  29.6893 /L  21.2900
 2019-Mar-28 20:29 *   22 33 53.95 -05 22 23.0 104.7139  45.12425 2.13574100887352  -8.1892451  29.6895 /L  21.2901
 2019-Mar-28 20:30 *   22 33 54.07 -05 22 22.2 104.7176  45.12449 2.13573772450865  -8.1888659  29.6896 /L  21.2902
 2019-Mar-28 20:31 *   22 33 54.18 -05 22 21.5 104.7212  45.12473 2.13573444029456  -8.1884933  29.6898 /L  21.2903
 2019-Mar-28 20:32 *   22 33 54.30 -05 22 20.7 104.7248  45.12497 2.13573115622854  -8.1881274  29.6899 /L  21.2905
 2019-Mar-28 20:33 *   22 33 54.42 -05 22 20.0 104.7285  45.12521 2.13572787230792  -8.1877683  29.6901 /L  21.2906
 2019-Mar-28 20:34 *   22 33 54.53 -05 22 19.2 104.7321  45.12545 2.13572458853003  -8.1874158  29.6902 /L  21.2907
 2019-Mar-28 20:35 *   22 33 54.65 -05 22 18.5 104.7358  45.12569 2.13572130489216  -8.1870700  29.6904 /L  21.2909
 2019-Mar-28 20:36 *   22 33 54.77 -05 22 17.7 104.7394  45.12592 2.13571802139163  -8.1867309  29.6905 /L  21.2910
 2019-Mar-28 20:37 *   22 33 54.88 -05 22 17.0 104.7431  45.12616 2.13571473802575  -8.1863985  29.6907 /L  21.2911
 2019-Mar-28 20:38 *   22 33 55.00 -05 22 16.2 104.7467  45.12639 2.13571145479182  -8.1860729  29.6908 /L  21.2913
 2019-Mar-28 20:39 *   22 33 55.12 -05 22 15.5 104.7504  45.12662 2.13570817168714  -8.1857540  29.6910 /L  21.2914
 2019-Mar-28 20:40 *   22 33 55.24 -05 22 14.7 104.7541  45.12685 2.13570488870900  -8.1854419  29.6911 /L  21.2915
 2019-Mar-28 20:41 *   22 33 55.35 -05 22 14.0 104.7577  45.12707 2.13570160585471  -8.1851364  29.6913 /L  21.2917
 2019-Mar-28 20:42 *   22 33 55.47 -05 22 13.2 104.7614  45.12730 2.13569832312156  -8.1848378  29.6915 /L  21.2918
 2019-Mar-28 20:43 *   22 33 55.59 -05 22 12.5 104.7651  45.12753 2.13569504050683  -8.1845459  29.6916 /L  21.2919
 2019-Mar-28 20:44 *   22 33 55.70 -05 22 11.7 104.7688  45.12775 2.13569175800782  -8.1842608  29.6918 /L  21.2920
 2019-Mar-28 20:45 *   22 33 55.82 -05 22 11.0 104.7725  45.12797 2.13568847562181  -8.1839824  29.6919 /L  21.2922
 2019-Mar-28 20:46 *   22 33 55.94 -05 22 10.2 104.7762  45.12819 2.13568519334607  -8.1837108  29.6921 /L  21.2923
 2019-Mar-28 20:47 *   22 33 56.05 -05 22 09.5 104.7799  45.12841 2.13568191117790  -8.1834460  29.6922 /L  21.2924
 2019-Mar-28 20:48 *   22 33 56.17 -05 22 08.7 104.7835  45.12863 2.13567862911457  -8.1831880  29.6924 /L  21.2926
 2019-Mar-28 20:49 *   22 33 56.29 -05 22 08.0 104.7872  45.12884 2.13567534715335  -8.1829368  29.6925 /L  21.2927
 2019-Mar-28 20:50 *   22 33 56.40 -05 22 07.2 104.7909  45.12906 2.13567206529152  -8.1826924  29.6927 /L  21.2928
 2019-Mar-28 20:51 *   22 33 56.52 -05 22 06.5 104.7947  45.12927 2.13566878352634  -8.1824548  29.6928 /L  21.2930
 2019-Mar-28 20:52 *   22 33 56.64 -05 22 05.7 104.7984  45.12948 2.13566550185510  -8.1822240  29.6930 /L  21.2931
 2019-Mar-28 20:53 *   22 33 56.76 -05 22 05.0 104.8021  45.12969 2.13566222027505  -8.1820000  29.6931 /L  21.2932
 2019-Mar-28 20:54 *   22 33 56.87 -05 22 04.2 104.8058  45.12990 2.13565893878347  -8.1817829  29.6933 /L  21.2934
 2019-Mar-28 20:55 *   22 33 56.99 -05 22 03.5 104.8095  45.13011 2.13565565737761  -8.1815726  29.6934 /L  21.2935
 2019-Mar-28 20:56 *   22 33 57.11 -05 22 02.7 104.8132  45.13031 2.13565237605473  -8.1813691  29.6936 /L  21.2936
 2019-Mar-28 20:57 *   22 33 57.22 -05 22 02.0 104.8169  45.13052 2.13564909481210  -8.1811724  29.6937 /L  21.2937
 2019-Mar-28 20:58 *   22 33 57.34 -05 22 01.2 104.8207  45.13072 2.13564581364697  -8.1809826  29.6939 /L  21.2939
 2019-Mar-28 20:59 *   22 33 57.46 -05 22 00.5 104.8244  45.13092 2.13564253255659  -8.1807996  29.6941 /L  21.2940
 2019-Mar-28 21:00 *   22 33 57.57 -05 21 59.7 104.8281  45.13112 2.13563925153823  -8.1806235  29.6942 /L  21.2941
 2019-Mar-28 21:01 *   22 33 57.69 -05 21 58.9 104.8318  45.13132 2.13563597058913  -8.1804542  29.6944 /L  21.2943
 2019-Mar-28 21:02 *   22 33 57.81 -05 21 58.2 104.8356  45.13152 2.13563268970654  -8.1802918  29.6945 /L  21.2944
 2019-Mar-28 21:03 *   22 33 57.93 -05 21 57.4 104.8393  45.13171 2.13562940888772  -8.1801363  29.6947 /L  21.2945
 2019-Mar-28 21:04 *   22 33 58.04 -05 21 56.7 104.8430  45.13191 2.13562612812990  -8.1799876  29.6948 /L  21.2947
 2019-Mar-28 21:05 *   22 33 58.16 -05 21 55.9 104.8468  45.13210 2.13562284743034  -8.1798458  29.6950 /L  21.2948
 2019-Mar-28 21:06 *   22 33 58.28 -05 21 55.2 104.8505  45.13229 2.13561956678629  -8.1797108  29.6951 /L  21.2949
 2019-Mar-28 21:07 *   22 33 58.39 -05 21 54.4 104.8543  45.13248 2.13561628619498  -8.1795828  29.6953 /L  21.2951
 2019-Mar-28 21:08 *   22 33 58.51 -05 21 53.7 104.8580  45.13267 2.13561300565366  -8.1794616  29.6954 /L  21.2952
 2019-Mar-28 21:09 *   22 33 58.63 -05 21 52.9 104.8617  45.13285 2.13560972515956  -8.1793472  29.6956 /L  21.2953
 2019-Mar-28 21:10 *   22 33 58.75 -05 21 52.2 104.8655  45.13304 2.13560644470994  -8.1792398  29.6957 /L  21.2955
 2019-Mar-28 21:11 *   22 33 58.86 -05 21 51.4 104.8692  45.13322 2.13560316430202  -8.1791393  29.6959 /L  21.2956
 2019-Mar-28 21:12 *   22 33 58.98 -05 21 50.7 104.8730  45.13340 2.13559988393304  -8.1790456  29.6960 /L  21.2957
 2019-Mar-28 21:13 *   22 33 59.10 -05 21 49.9 104.8767  45.13358 2.13559660360025  -8.1789589  29.6962 /L  21.2958
 2019-Mar-28 21:14 *   22 33 59.21 -05 21 49.2 104.8805  45.13376 2.13559332330087  -8.1788790  29.6964 /L  21.2960
 2019-Mar-28 21:15 *   22 33 59.33 -05 21 48.4 104.8842  45.13394 2.13559004303214  -8.1788060  29.6965 /L  21.2961
 2019-Mar-28 21:16 *   22 33 59.45 -05 21 47.7 104.8880  45.13412 2.13558676279129  -8.1787399  29.6967 /L  21.2962
 2019-Mar-28 21:17 *s  22 33 59.56 -05 21 46.9 104.8917  45.13429 2.13558348257557  -8.1786808  29.6968 /L  21.2964
 2019-Mar-28 21:18 *   22 33 59.68 -05 21 46.2 104.8955  45.13446 2.13558020238219  -8.1786285  29.6970 /L  21.2965
 2019-Mar-28 21:19 *   22 33 59.80 -05 21 45.4 104.8992  45.13464 2.13557692220839  -8.1785831  29.6971 /L  21.2966
 2019-Mar-28 21:20 *   22 33 59.92 -05 21 44.7 104.9030  45.13481 2.13557364205141  -8.1785446  29.6973 /L  21.2968
 2019-Mar-28 21:21 *   22 34 00.03 -05 21 43.9 104.9068  45.13497 2.13557036190847  -8.1785131  29.6974 /L  21.2969
 2019-Mar-28 21:22 *   22 34 00.15 -05 21 43.2 104.9105  45.13514 2.13556708177680  -8.1784884  29.6976 /L  21.2970
 2019-Mar-28 21:23 *   22 34 00.27 -05 21 42.4 104.9143  45.13531 2.13556380165363  -8.1784707  29.6977 /L  21.2972
 2019-Mar-28 21:24 *   22 34 00.38 -05 21 41.7 104.9180  45.13547 2.13556052153619  -8.1784599  29.6979 /L  21.2973
 2019-Mar-28 21:25 *   22 34 00.50 -05 21 40.9 104.9218  45.13563 2.13555724142171  -8.1784560  29.6980 /L  21.2974
 2019-Mar-28 21:26 *   22 34 00.62 -05 21 40.2 104.9256  45.13579 2.13555396130742  -8.1784589  29.6982 /L  21.2976
 2019-Mar-28 21:27 *   22 34 00.74 -05 21 39.4 104.9293  45.13595 2.13555068119054  -8.1784689  29.6984 /L  21.2977
 2019-Mar-28 21:28 *   22 34 00.85 -05 21 38.7 104.9331  45.13611 2.13554740106830  -8.1784857  29.6985 /L  21.2978
 2019-Mar-28 21:29 *   22 34 00.97 -05 21 37.9 104.9368  45.13627 2.13554412093793  -8.1785094  29.6987 /L  21.2979
 2019-Mar-28 21:30 *   22 34 01.09 -05 21 37.2 104.9406  45.13642 2.13554084079665  -8.1785400  29.6988 /L  21.2981
 2019-Mar-28 21:31 *   22 34 01.20 -05 21 36.4 104.9444  45.13658 2.13553756064170  -8.1785776  29.6990 /L  21.2982
 2019-Mar-28 21:32 *   22 34 01.32 -05 21 35.7 104.9481  45.13673 2.13553428047030  -8.1786221  29.6991 /L  21.2983
 2019-Mar-28 21:33 *   22 34 01.44 -05 21 34.9 104.9519  45.13688 2.13553100027968  -8.1786735  29.6993 /L  21.2985
 2019-Mar-28 21:34 *   22 34 01.56 -05 21 34.2 104.9556  45.13703 2.13552772006705  -8.1787318  29.6994 /L  21.2986
 2019-Mar-28 21:35 *   22 34 01.67 -05 21 33.4 104.9594  45.13718 2.13552443982966  -8.1787970  29.6996 /L  21.2987
 2019-Mar-28 21:36 *   22 34 01.79 -05 21 32.7 104.9632  45.13733 2.13552115956473  -8.1788691  29.6997 /L  21.2989
 2019-Mar-28 21:37 *   22 34 01.91 -05 21 31.9 104.9669  45.13747 2.13551787926949  -8.1789481  29.6999 /L  21.2990
 2019-Mar-28 21:38 *   22 34 02.02 -05 21 31.2 104.9707  45.13761 2.13551459894116  -8.1790341  29.7000 /L  21.2991
 2019-Mar-28 21:39 *   22 34 02.14 -05 21 30.4 104.9744  45.13776 2.13551131857698  -8.1791270  29.7002 /L  21.2993
 2019-Mar-28 21:40 *   22 34 02.26 -05 21 29.7 104.9782  45.13790 2.13550803817417  -8.1792267  29.7003 /L  21.2994
 2019-Mar-28 21:41 *   22 34 02.38 -05 21 28.9 104.9819  45.13804 2.13550475772996  -8.1793334  29.7005 /L  21.2995
 2019-Mar-28 21:42 *   22 34 02.49 -05 21 28.2 104.9857  45.13817 2.13550147724158  -8.1794470  29.7007 /L  21.2997
 2019-Mar-28 21:43 *   22 34 02.61 -05 21 27.4 104.9895  45.13831 2.13549819670626  -8.1795675  29.7008 /L  21.2998
 2019-Mar-28 21:44 *   22 34 02.73 -05 21 26.7 104.9932  45.13844 2.13549491612123  -8.1796949  29.7010 /L  21.2999
 2019-Mar-28 21:45 *   22 34 02.85 -05 21 25.9 104.9970  45.13858 2.13549163548373  -8.1798291  29.7011 /L  21.3001
 2019-Mar-28 21:46 *   22 34 02.96 -05 21 25.1 105.0007  45.13871 2.13548835479099  -8.1799703  29.7013 /L  21.3002
 2019-Mar-28 21:47 *   22 34 03.08 -05 21 24.4 105.0045  45.13884 2.13548507404022  -8.1801184  29.7014 /L  21.3003
 2019-Mar-28 21:48 *   22 34 03.20 -05 21 23.6 105.0082  45.13897 2.13548179322869  -8.1802734  29.7016 /L  21.3005
 2019-Mar-28 21:49 *   22 34 03.31 -05 21 22.9 105.0120  45.13909 2.13547851235362  -8.1804353  29.7017 /L  21.3006
 2019-Mar-28 21:50 *   22 34 03.43 -05 21 22.1 105.0157  45.13922 2.13547523141224  -8.1806041  29.7019 /L  21.3007
 2019-Mar-28 21:51 *   22 34 03.55 -05 21 21.4 105.0195  45.13934 2.13547195040179  -8.1807797  29.7020 /L  21.3008
 2019-Mar-28 21:52 *   22 34 03.67 -05 21 20.6 105.0232  45.13947 2.13546866931950  -8.1809623  29.7022 /L  21.3010
 2019-Mar-28 21:53 *   22 34 03.78 -05 21 19.9 105.0270  45.13959 2.13546538816263  -8.1811517  29.7023 /L  21.3011
 2019-Mar-28 21:54 *   22 34 03.90 -05 21 19.1 105.0307  45.13971 2.13546210692841  -8.1813480  29.7025 /L  21.3012
 2019-Mar-28 21:55 *   22 34 04.02 -05 21 18.4 105.0344  45.13983 2.13545882561407  -8.1815512  29.7027 /L  21.3014
 2019-Mar-28 21:56 *   22 34 04.13 -05 21 17.6 105.0382  45.13994 2.13545554421686  -8.1817612  29.7028 /L  21.3015
 2019-Mar-28 21:57 *   22 34 04.25 -05 21 16.9 105.0419  45.14006 2.13545226273403  -8.1819782  29.7030 /L  21.3016
 2019-Mar-28 21:58 *   22 34 04.37 -05 21 16.1 105.0457  45.14017 2.13544898116282  -8.1822020  29.7031 /L  21.3018
 2019-Mar-28 21:59 *   22 34 04.49 -05 21 15.4 105.0494  45.14028 2.13544569950047  -8.1824326  29.7033 /L  21.3019
 2019-Mar-28 22:00 *   22 34 04.60 -05 21 14.6 105.0531  45.14040 2.13544241774424  -8.1826702  29.7034 /L  21.3020
 2019-Mar-28 22:01 *   22 34 04.72 -05 21 13.9 105.0568  45.14050 2.13543913589137  -8.1829145  29.7036 /L  21.3022
 2019-Mar-28 22:02 *   22 34 04.84 -05 21 13.1 105.0606  45.14061 2.13543585393911  -8.1831658  29.7037 /L  21.3023
 2019-Mar-28 22:03 *   22 34 04.96 -05 21 12.4 105.0643  45.14072 2.13543257188472  -8.1834238  29.7039 /L  21.3024
 2019-Mar-28 22:04 *   22 34 05.07 -05 21 11.6 105.0680  45.14082 2.13542928972546  -8.1836888  29.7040 /L  21.3026
 2019-Mar-28 22:05 *   22 34 05.19 -05 21 10.9 105.0717  45.14093 2.13542600745857  -8.1839605  29.7042 /L  21.3027
 2019-Mar-28 22:06 *   22 34 05.31 -05 21 10.1 105.0755  45.14103 2.13542272508132  -8.1842391  29.7044 /L  21.3028
 2019-Mar-28 22:07 *   22 34 05.42 -05 21 09.4 105.0792  45.14113 2.13541944259095  -8.1845245  29.7045 /L  21.3030
 2019-Mar-28 22:08 *   22 34 05.54 -05 21 08.6 105.0829  45.14123 2.13541615998475  -8.1848168  29.7047 /L  21.3031
 2019-Mar-28 22:09 *   22 34 05.66 -05 21 07.9 105.0866  45.14133 2.13541287725997  -8.1851159  29.7048 /L  21.3032
 2019-Mar-28 22:10 *   22 34 05.78 -05 21 07.1 105.0903  45.14142 2.13540959441387  -8.1854218  29.7050 /L  21.3034
 2019-Mar-28 22:11 *   22 34 05.89 -05 21 06.4 105.0940  45.14152 2.13540631144372  -8.1857345  29.7051 /L  21.3035
 2019-Mar-28 22:12 *   22 34 06.01 -05 21 05.6 105.0977  45.14161 2.13540302834680  -8.1860540  29.7053 /L  21.3036
 2019-Mar-28 22:13 *   22 34 06.13 -05 21 04.9 105.1014  45.14171 2.13539974512037  -8.1863803  29.7054 /L  21.3038
 2019-Mar-28 22:14 *   22 34 06.25 -05 21 04.1 105.1051  45.14180 2.13539646176170  -8.1867134  29.7056 /L  21.3039
 2019-Mar-28 22:15 *   22 34 06.36 -05 21 03.4 105.1088  45.14189 2.13539317826808  -8.1870533  29.7057 /L  21.3040
 2019-Mar-28 22:16 *   22 34 06.48 -05 21 02.6 105.1125  45.14197 2.13538989463678  -8.1873999  29.7059 /L  21.3041
 2019-Mar-28 22:17 *   22 34 06.60 -05 21 01.9 105.1162  45.14206 2.13538661086508  -8.1877534  29.7060 /L  21.3043
 2019-Mar-28 22:18 *   22 34 06.72 -05 21 01.1 105.1199  45.14214 2.13538332695028  -8.1881136  29.7062 /L  21.3044
 2019-Mar-28 22:19 *   22 34 06.83 -05 21 00.4 105.1235  45.14223 2.13538004288963  -8.1884806  29.7064 /L  21.3045
 2019-Mar-28 22:20 *   22 34 06.95 -05 20 59.6 105.1272  45.14231 2.13537675868045  -8.1888543  29.7065 /L  21.3047
 2019-Mar-28 22:21 *   22 34 07.07 -05 20 58.9 105.1309  45.14239 2.13537347432002  -8.1892348  29.7067 /L  21.3048
 2019-Mar-28 22:22 *   22 34 07.18 -05 20 58.1 105.1346  45.14247 2.13537018980563  -8.1896221  29.7068 /L  21.3049
 2019-Mar-28 22:23 *   22 34 07.30 -05 20 57.4 105.1382  45.14255 2.13536690513458  -8.1900160  29.7070 /L  21.3051
 2019-Mar-28 22:24 *   22 34 07.42 -05 20 56.6 105.1419  45.14262 2.13536362030417  -8.1904168  29.7071 /L  21.3052
 2019-Mar-28 22:25 *   22 34 07.54 -05 20 55.9 105.1455  45.14270 2.13536033531169  -8.1908242  29.7073 /L  21.3053
 2019-Mar-28 22:26 *   22 34 07.65 -05 20 55.1 105.1492  45.14277 2.13535705015445  -8.1912384  29.7074 /L  21.3055
 2019-Mar-28 22:27 *   22 34 07.77 -05 20 54.3 105.1529  45.14284 2.13535376482977  -8.1916592  29.7076 /L  21.3056
 2019-Mar-28 22:28 *   22 34 07.89 -05 20 53.6 105.1565  45.14291 2.13535047933495  -8.1920868  29.7077 /L  21.3057
 2019-Mar-28 22:29 *   22 34 08.01 -05 20 52.8 105.1601  45.14298 2.13534719366729  -8.1925211  29.7079 /L  21.3059
 2019-Mar-28 22:30 *   22 34 08.12 -05 20 52.1 105.1638  45.14305 2.13534390782413  -8.1929620  29.7081 /L  21.3060
 2019-Mar-28 22:31 *   22 34 08.24 -05 20 51.3 105.1674  45.14312 2.13534062180277  -8.1934097  29.7082 /L  21.3061
 2019-Mar-28 22:32 *   22 34 08.36 -05 20 50.6 105.1710  45.14318 2.13533733560054  -8.1938640  29.7084 /L  21.3063
 2019-Mar-28 22:33 *   22 34 08.48 -05 20 49.8 105.1747  45.14324 2.13533404921477  -8.1943249  29.7085 /L  21.3064
 2019-Mar-28 22:34 *   22 34 08.59 -05 20 49.1 105.1783  45.14331 2.13533076264277  -8.1947926  29.7087 /L  21.3065
 2019-Mar-28 22:35 *   22 34 08.71 -05 20 48.3 105.1819  45.14337 2.13532747588190  -8.1952669  29.7088 /L  21.3067
 2019-Mar-28 22:36 *   22 34 08.83 -05 20 47.6 105.1855  45.14343 2.13532418892947  -8.1957478  29.7090 /L  21.3068
 2019-Mar-28 22:37 *   22 34 08.95 -05 20 46.8 105.1891  45.14348 2.13532090178283  -8.1962353  29.7091 /L  21.3069
 2019-Mar-28 22:38 *   22 34 09.06 -05 20 46.1 105.1927  45.14354 2.13531761443932  -8.1967295  29.7093 /L  21.3071
 2019-Mar-28 22:39 *   22 34 09.18 -05 20 45.3 105.1963  45.14360 2.13531432689628  -8.1972303  29.7094 /L  21.3072
 2019-Mar-28 22:40 *   22 34 09.30 -05 20 44.6 105.1999  45.14365 2.13531103915107  -8.1977377  29.7096 /L  21.3073
 2019-Mar-28 22:41 *   22 34 09.42 -05 20 43.8 105.2035  45.14370 2.13530775120103  -8.1982517  29.7098 /L  21.3075
 2019-Mar-28 22:42 *   22 34 09.53 -05 20 43.1 105.2071  45.14375 2.13530446304352  -8.1987723  29.7099 /L  21.3076
 2019-Mar-28 22:43 *   22 34 09.65 -05 20 42.3 105.2107  45.14380 2.13530117467591  -8.1992994  29.7101 /L  21.3077
 2019-Mar-28 22:44 *   22 34 09.77 -05 20 41.6 105.2143  45.14385 2.13529788609554  -8.1998332  29.7102 /L  21.3079
 2019-Mar-28 22:45 *   22 34 09.89 -05 20 40.8 105.2178  45.14390 2.13529459729980  -8.2003735  29.7104 /L  21.3080
 2019-Mar-28 22:46 *   22 34 10.00 -05 20 40.1 105.2214  45.14394 2.13529130828606  -8.2009203  29.7105 /L  21.3081
 2019-Mar-28 22:47 *   22 34 10.12 -05 20 39.3 105.2250  45.14398 2.13528801905168  -8.2014737  29.7107 /L  21.3083
 2019-Mar-28 22:48 *   22 34 10.24 -05 20 38.6 105.2285  45.14403 2.13528472959405  -8.2020336  29.7108 /L  21.3084
 2019-Mar-28 22:49 *   22 34 10.36 -05 20 37.8 105.2321  45.14407 2.13528143991055  -8.2026000  29.7110 /L  21.3085
 2019-Mar-28 22:50 *   22 34 10.47 -05 20 37.1 105.2356  45.14411 2.13527814999857  -8.2031730  29.7111 /L  21.3087
 2019-Mar-28 22:51 *   22 34 10.59 -05 20 36.3 105.2391  45.14415 2.13527485985549  -8.2037524  29.7113 /L  21.3088
 2019-Mar-28 22:52 *   22 34 10.71 -05 20 35.6 105.2427  45.14418 2.13527156947871  -8.2043384  29.7115 /L  21.3089
 2019-Mar-28 22:53 *   22 34 10.82 -05 20 34.8 105.2462  45.14422 2.13526827886564  -8.2049308  29.7116 /L  21.3091
 2019-Mar-28 22:54 *   22 34 10.94 -05 20 34.1 105.2497  45.14425 2.13526498801367  -8.2055297  29.7118 /L  21.3092
 2019-Mar-28 22:55 *   22 34 11.06 -05 20 33.3 105.2532  45.14429 2.13526169692021  -8.2061350  29.7119 /L  21.3093
 2019-Mar-28 22:56 *   22 34 11.18 -05 20 32.6 105.2567  45.14432 2.13525840558268  -8.2067468  29.7121 /L  21.3095
 2019-Mar-28 22:57 *   22 34 11.29 -05 20 31.8 105.2602  45.14435 2.13525511399848  -8.2073650  29.7122 /L  21.3096
 2019-Mar-28 22:58 *   22 34 11.41 -05 20 31.1 105.2637  45.14438 2.13525182216505  -8.2079897  29.7124 /L  21.3097
 2019-Mar-28 22:59 *   22 34 11.53 -05 20 30.3 105.2672  45.14440 2.13524853007980  -8.2086207  29.7125 /L  21.3099
 2019-Mar-28 23:00 *   22 34 11.65 -05 20 29.6 105.2707  45.14443 2.13524523774017  -8.2092582  29.7127 /L  21.3100
 2019-Mar-28 23:01 *   22 34 11.77 -05 20 28.8 105.2742  45.14445 2.13524194514360  -8.2099021  29.7129 /L  21.3101
 2019-Mar-28 23:02 *   22 34 11.88 -05 20 28.1 105.2777  45.14448 2.13523865228751  -8.2105523  29.7130 /L  21.3103
 2019-Mar-28 23:03 *   22 34 12.00 -05 20 27.3 105.2811  45.14450 2.13523535916935  -8.2112089  29.7132 /L  21.3104
 2019-Mar-28 23:04 *   22 34 12.12 -05 20 26.6 105.2846  45.14452 2.13523206578658  -8.2118719  29.7133 /L  21.3105
 2019-Mar-28 23:05 *   22 34 12.24 -05 20 25.8 105.2881  45.14454 2.13522877213664  -8.2125412  29.7135 /L  21.3107
 2019-Mar-28 23:06 *   22 34 12.35 -05 20 25.0 105.2915  45.14456 2.13522547821699  -8.2132168  29.7136 /L  21.3108
 2019-Mar-28 23:07 *   22 34 12.47 -05 20 24.3 105.2949  45.14457 2.13522218402510  -8.2138988  29.7138 /L  21.3109
 2019-Mar-28 23:08 *   22 34 12.59 -05 20 23.5 105.2984  45.14459 2.13521888955843  -8.2145870  29.7139 /L  21.3110
 2019-Mar-28 23:09 *   22 34 12.71 -05 20 22.8 105.3018  45.14460 2.13521559481446  -8.2152816  29.7141 /L  21.3112
 2019-Mar-28 23:10 *   22 34 12.82 -05 20 22.0 105.3052  45.14461 2.13521229979066  -8.2159825  29.7142 /L  21.3113
 2019-Mar-28 23:11 *   22 34 12.94 -05 20 21.3 105.3086  45.14463 2.13520900448452  -8.2166896  29.7144 /L  21.3114
 2019-Mar-28 23:12 *   22 34 13.06 -05 20 20.5 105.3121  45.14464 2.13520570889352  -8.2174029  29.7146 /L  21.3116
 2019-Mar-28 23:13 *   22 34 13.18 -05 20 19.8 105.3155  45.14464 2.13520241301515  -8.2181226  29.7147 /L  21.3117
 2019-Mar-28 23:14 *   22 34 13.29 -05 20 19.0 105.3188  45.14465 2.13519911684692  -8.2188484  29.7149 /L  21.3118
 2019-Mar-28 23:15 *   22 34 13.41 -05 20 18.3 105.3222  45.14466 2.13519582038634  -8.2195805  29.7150 /L  21.3120
 2019-Mar-28 23:16 *   22 34 13.53 -05 20 17.5 105.3256  45.14466 2.13519252363089  -8.2203187  29.7152 /L  21.3121
 2019-Mar-28 23:17 *   22 34 13.65 -05 20 16.8 105.3290  45.14467 2.13518922657811  -8.2210632  29.7153 /L  21.3122
 2019-Mar-28 23:18 *   22 34 13.76 -05 20 16.0 105.3323  45.14467 2.13518592922551  -8.2218139  29.7155 /L  21.3124
 2019-Mar-28 23:19 *   22 34 13.88 -05 20 15.3 105.3357  45.14467 2.13518263157061  -8.2225707  29.7156 /L  21.3125
 2019-Mar-28 23:20 *   22 34 14.00 -05 20 14.5 105.3391  45.14467 2.13517933361095  -8.2233336  29.7158 /L  21.3126
 2019-Mar-28 23:21 *   22 34 14.12 -05 20 13.8 105.3424  45.14467 2.13517603534406  -8.2241027  29.7160 /L  21.3128
 2019-Mar-28 23:22 *   22 34 14.23 -05 20 13.0 105.3457  45.14466 2.13517273676749  -8.2248779  29.7161 /L  21.3129
 2019-Mar-28 23:23 *   22 34 14.35 -05 20 12.3 105.3491  45.14466 2.13516943787877  -8.2256593  29.7163 /L  21.3130
 2019-Mar-28 23:24 *   22 34 14.47 -05 20 11.5 105.3524  45.14465 2.13516613867547  -8.2264467  29.7164 /L  21.3132
 2019-Mar-28 23:25 *   22 34 14.59 -05 20 10.8 105.3557  45.14465 2.13516283915514  -8.2272402  29.7166 /L  21.3133
 2019-Mar-28 23:26 *   22 34 14.70 -05 20 10.0 105.3590  45.14464 2.13515953931535  -8.2280398  29.7167 /L  21.3134
